Client_Id,Sessions,Avg. Session Duration,Bounce Rate,Revenue,Transactions,Goal Conversion Rate
544390954.1594353903,1,00:00:00,0.00%,$0.00,0,0.00%
54439859.1594183988,1,00:00:04,0.00%,$0.00,0,0.00%
544613481.1594019178,1,00:00:09,0.00%,$0.00,0,0.00%
544619589.1593701527,1,00:00:42,0.00%,$0.00,0,0.00%
544823655.1594363628,1,00:01:15,0.00%,$0.00,0,0.00%
54591110.1595133052,1,00:05:57,0.00%,$0.00,0,0.00%
546093192.1595147342,1,00:09:36,0.00%,$0.00,0,0.00%
546304581.1594013166,1,00:00:03,0.00%,$0.00,0,0.00%
546590928.1594028473,1,00:00:00,0.00%,$0.00,0,0.00%
546903272.1594647238,1,00:00:00,100.00%,$0.00,0,0.00%
546993006.1593853145,1,00:00:00,100.00%,$0.00,0,0.00%
547103484.1595154778,1,00:00:00,100.00%,$0.00,0,0.00%
547458827.1594220836,1,00:00:00,100.00%,$0.00,0,0.00%
547626383.1594636146,1,00:00:10,0.00%,$0.00,0,0.00%
547912943.1593943591,1,00:00:00,100.00%,$0.00,0,0.00%
547931980.1594016276,1,00:01:48,0.00%,$0.00,0,0.00%
548067464.1593954960,1,00:00:00,100.00%,$0.00,0,0.00%
549012925.1594396504,1,00:01:38,0.00%,$0.00,0,0.00%
54980062.1595169230,1,00:00:00,100.00%,$0.00,0,0.00%
549974637.1550335540,1,00:07:23,0.00%,$0.00,0,0.00%
550119898.1594120929,1,00:00:00,100.00%,$0.00,0,0.00%
550762677.1594207823,1,00:00:00,100.00%,$0.00,0,0.00%
551489167.1594385146,1,00:00:33,0.00%,$0.00,0,0.00%
551876138.1594705282,1,00:00:00,100.00%,$0.00,0,0.00%
551971320.1594010105,1,00:00:37,0.00%,$0.00,0,0.00%
552357915.1594156996,1,00:00:50,0.00%,$0.00,0,0.00%
55252870.1594394697,1,00:00:00,100.00%,$0.00,0,0.00%
552974152.1595220158,1,00:05:51,0.00%,$0.00,0,0.00%
553337753.1594609376,1,00:00:00,100.00%,$0.00,0,0.00%
553858581.1594044987,1,00:01:44,0.00%,$0.00,0,0.00%
554356105.1593711039,1,00:17:03,0.00%,$0.00,0,0.00%
555300065.1591684101,1,00:30:51,0.00%,$0.00,0,0.00%
556418160.1594647517,1,00:00:00,100.00%,$0.00,0,0.00%
55660017.1594044654,1,00:47:51,0.00%,$0.00,0,0.00%
557177257.1594816229,1,00:00:27,0.00%,$0.00,0,0.00%
557486445.1594011958,1,00:00:00,0.00%,$0.00,0,0.00%
558254435.1593998412,1,00:00:25,0.00%,$0.00,0,0.00%
558318112.1595241804,1,00:06:08,0.00%,$0.00,0,0.00%
558344736.1594047331,1,00:00:00,0.00%,$0.00,0,0.00%
559170910.1594802760,1,00:00:00,100.00%,$0.00,0,0.00%
559698854.1593996900,1,00:01:01,0.00%,$0.00,0,0.00%
560112108.1594275793,1,00:00:00,100.00%,$0.00,0,0.00%
560345420.1594547424,1,00:05:47,0.00%,$0.00,0,0.00%
560611296.1594115496,1,00:00:11,0.00%,$0.00,0,0.00%
560867404.1552783299,1,00:03:11,0.00%,$0.00,0,0.00%
56142456.1594015694,1,00:02:43,0.00%,$0.00,0,0.00%
561754463.1594026233,1,00:00:11,0.00%,$0.00,0,0.00%
561811453.1577631777,1,00:00:00,100.00%,$0.00,0,0.00%
56229726.1594177265,1,00:01:09,0.00%,$0.00,0,0.00%
562578402.1594556697,1,00:01:54,0.00%,$0.00,0,0.00%
56295376.1594003562,1,00:00:00,0.00%,$0.00,0,0.00%
563136689.1594270511,1,00:00:00,100.00%,$0.00,0,0.00%
563490800.1594522707,1,00:00:00,100.00%,$0.00,0,0.00%
564728253.1593792500,1,00:00:00,100.00%,$0.00,0,0.00%
566622230.1593850260,1,00:00:00,100.00%,$0.00,0,0.00%
567776295.1595126574,1,00:00:00,100.00%,$0.00,0,0.00%
567863244.1594568547,1,00:00:00,100.00%,$0.00,0,0.00%
568172121.1594357473,1,00:02:07,0.00%,$0.00,0,0.00%
568204009.1594983390,1,00:00:00,100.00%,$0.00,0,0.00%
568344043.1594017435,1,00:00:00,0.00%,$0.00,0,0.00%
568787171.1594053790,1,00:01:18,0.00%,$0.00,0,0.00%
569084702.1593650661,1,00:00:00,100.00%,$0.00,0,0.00%
569353657.1594558514,1,00:00:00,0.00%,$0.00,0,0.00%
570946304.1593755770,1,00:00:00,100.00%,$0.00,0,0.00%
570969740.1594041042,1,00:00:00,0.00%,$0.00,0,0.00%
571453827.1594452539,1,00:00:45,0.00%,$0.00,0,0.00%
572400736.1594133395,1,00:00:09,0.00%,$0.00,0,0.00%
572741402.1594639106,1,00:00:00,0.00%,$0.00,0,0.00%
573027463.1593946211,1,00:00:00,100.00%,$0.00,0,0.00%
573045602.1594660893,1,00:00:00,100.00%,$0.00,0,0.00%
575255241.1593999426,1,00:00:09,0.00%,$0.00,0,0.00%
575391086.1593844502,1,00:00:00,100.00%,$0.00,0,0.00%
575572584.1594622642,1,00:14:40,0.00%,$0.00,0,0.00%
575909971.1595262351,1,00:00:00,100.00%,$0.00,0,0.00%
576124492.1593819364,1,00:00:53,0.00%,$0.00,0,0.00%
576213524.1594018605,1,00:03:32,0.00%,$0.00,0,0.00%
57643890.1591717605,1,00:00:38,0.00%,$0.00,0,0.00%
576754026.1594989344,1,00:00:00,100.00%,$0.00,0,0.00%
579212905.1595224315,1,00:00:00,100.00%,$0.00,0,0.00%
579279702.1575512090,1,00:00:00,100.00%,$0.00,0,0.00%
579738838.1594022806,1,00:00:16,0.00%,$0.00,0,0.00%
580373587.1589343763,1,00:00:00,100.00%,$0.00,0,0.00%
580774938.1576033339,1,00:00:00,100.00%,$0.00,0,0.00%
580881673.1594029159,1,00:00:08,0.00%,$0.00,0,0.00%
581150299.1594726994,1,00:00:00,100.00%,$0.00,0,0.00%
581289059.1594353667,1,00:00:00,100.00%,$0.00,0,0.00%
581642426.1593997202,1,00:00:00,0.00%,$0.00,0,0.00%
581880411.1594908072,1,00:00:00,100.00%,$0.00,0,0.00%
582404384.1593963751,1,00:00:00,100.00%,$0.00,0,0.00%
583504837.1593997431,1,00:08:55,0.00%,$0.00,0,0.00%
58387500.1594009781,1,00:00:12,0.00%,$0.00,0,0.00%
58407526.1594035827,1,00:02:52,0.00%,$0.00,0,0.00%
585895502.1593875195,1,00:00:00,100.00%,$0.00,0,0.00%
587171048.1594711407,1,00:00:00,100.00%,$0.00,0,0.00%
587241685.1594869805,1,00:12:08,0.00%,$0.00,0,0.00%
587513608.1593790411,1,00:00:00,100.00%,$0.00,0,0.00%
587786393.1549381248,1,00:00:00,0.00%,$0.00,0,0.00%
587799267.1594970373,1,00:00:00,100.00%,$0.00,0,0.00%
587983778.1595261245,1,00:00:00,100.00%,$0.00,0,0.00%
588429146.1594112686,1,00:00:00,100.00%,$0.00,0,0.00%
588615942.1594894842,1,00:00:00,100.00%,$0.00,0,0.00%
588716246.1594267740,1,00:00:00,100.00%,$0.00,0,0.00%
589016524.1592968499,1,00:02:45,0.00%,$0.00,0,0.00%
589202234.1594971233,1,00:00:00,100.00%,$0.00,0,0.00%
589671977.1594633246,1,00:00:00,100.00%,$0.00,0,0.00%
589790931.1594299369,1,00:00:00,100.00%,$0.00,0,0.00%
590060713.1594128067,1,00:00:20,0.00%,$0.00,0,0.00%
590703092.1594046144,1,00:01:37,0.00%,$0.00,0,0.00%
590718232.1594013556,1,00:00:51,0.00%,$0.00,0,0.00%
590823254.1593828826,1,00:00:20,0.00%,$0.00,0,0.00%
591038671.1594089524,1,00:00:43,0.00%,$0.00,0,0.00%
59118064.1595141658,1,00:00:00,100.00%,$0.00,0,0.00%
591307591.1593529886,1,00:00:00,100.00%,$0.00,0,0.00%
591811785.1594007852,1,00:02:46,0.00%,$0.00,0,0.00%
591910026.1594012323,1,00:06:39,0.00%,$0.00,0,0.00%
59311349.1593827569,1,00:00:00,100.00%,$0.00,0,0.00%
593176908.1552758008,1,00:00:00,0.00%,$0.00,0,0.00%
593353183.1594810211,1,00:00:00,100.00%,$0.00,0,0.00%
593695792.1594889234,1,00:01:20,0.00%,$0.00,0,0.00%
594040023.1594709455,1,00:00:00,100.00%,$0.00,0,0.00%
594219829.1578284879,1,00:00:00,100.00%,$0.00,0,0.00%
594508628.1593962119,1,00:00:00,100.00%,$0.00,0,0.00%
594710452.1594029135,1,00:00:48,0.00%,$0.00,0,0.00%
594961520.1593999903,1,00:02:10,0.00%,$0.00,0,0.00%
595495099.1593957101,1,00:00:27,0.00%,$0.00,0,0.00%
596066843.1594056641,1,00:00:28,0.00%,$0.00,0,0.00%
596728923.1594888174,1,00:13:12,0.00%,$0.00,0,0.00%
597067333.1594789346,1,00:00:18,0.00%,$0.00,0,0.00%
597103924.1594581741,1,00:00:00,100.00%,$0.00,0,0.00%
597469727.1594634669,1,00:00:00,100.00%,$0.00,0,0.00%
598233454.1595230522,1,00:00:32,0.00%,$0.00,0,0.00%
598576296.1595090247,1,00:00:00,100.00%,$0.00,0,0.00%
599092129.1593752827,1,00:00:00,100.00%,$0.00,0,0.00%
600031077.1594176100,1,00:17:12,0.00%,$0.00,0,0.00%
600187576.1593860543,1,00:00:00,100.00%,$0.00,0,0.00%
600598930.1594048729,1,00:03:09,0.00%,$0.00,0,0.00%
601015534.1594883098,1,00:00:00,100.00%,$0.00,0,0.00%
601145696.1594020009,1,00:00:00,100.00%,$0.00,0,0.00%
601198732.1594204099,1,00:00:00,100.00%,$0.00,0,0.00%
601245908.1594547376,1,00:00:00,100.00%,$0.00,0,0.00%
601469232.1595049694,1,00:00:00,100.00%,$0.00,0,0.00%
601565964.1594468828,1,00:00:00,100.00%,$0.00,0,0.00%
601720274.1594361450,1,00:00:00,100.00%,$0.00,0,0.00%
60292583.1594022463,1,00:04:38,0.00%,$0.00,0,0.00%
602935924.1594021030,1,00:00:00,0.00%,$0.00,0,0.00%
603055216.1593592069,1,00:00:00,100.00%,$0.00,0,0.00%
603852333.1590598872,1,00:01:50,0.00%,$0.00,0,0.00%
604050089.1594034977,1,00:01:01,0.00%,$0.00,0,0.00%
604484219.1594042849,1,00:00:06,0.00%,$0.00,0,0.00%
604737126.1594118906,1,00:04:07,0.00%,$0.00,0,0.00%
604773378.1594428441,1,00:00:00,100.00%,$0.00,0,0.00%
605094442.1594051047,1,00:00:00,100.00%,$0.00,0,0.00%
605354892.1594007047,1,00:00:07,0.00%,$0.00,0,0.00%
605678884.1594049059,1,00:00:50,0.00%,$0.00,0,0.00%
605691198.1594095983,1,00:00:00,100.00%,$0.00,0,0.00%
605848981.1594678270,1,00:00:00,100.00%,$0.00,0,0.00%
606450246.1593652596,1,00:00:10,0.00%,$0.00,0,0.00%
606486140.1594228322,1,00:00:00,100.00%,$0.00,0,0.00%
606625974.1593691411,1,00:01:31,0.00%,$0.00,0,0.00%
60663395.1594660618,1,00:03:51,0.00%,$0.00,0,0.00%
606649303.1595217234,1,00:03:26,0.00%,$0.00,0,0.00%
606853227.1595077512,1,00:00:00,100.00%,$0.00,0,0.00%
607492760.1594046493,1,00:00:00,0.00%,$0.00,0,0.00%
607733292.1594813539,1,00:01:18,0.00%,$0.00,0,0.00%
607826019.1594395802,1,00:01:49,0.00%,$0.00,0,0.00%
608418823.1594711371,1,00:29:49,0.00%,$0.00,0,0.00%
608964340.1594364223,1,00:01:16,0.00%,$0.00,0,0.00%
609004648.1594738863,1,00:00:00,100.00%,$0.00,0,0.00%
609164755.1594217891,1,00:00:00,100.00%,$0.00,0,0.00%
610858257.1594373160,1,00:00:00,100.00%,$0.00,0,0.00%
611005680.1594010944,1,00:32:31,0.00%,$0.00,0,0.00%
611325059.1594046535,1,00:00:45,0.00%,$0.00,0,0.00%
611539625.1593645271,1,00:00:00,100.00%,$0.00,0,0.00%
612147464.1594302518,1,00:00:00,100.00%,$0.00,0,0.00%
613706227.1594355845,1,00:00:00,100.00%,$0.00,0,0.00%
614205146.1594024738,1,00:04:54,0.00%,$0.00,0,0.00%
614586383.1593779165,1,00:00:00,100.00%,$0.00,0,0.00%
614783821.1594021154,1,00:05:20,0.00%,$0.00,0,0.00%
61511804.1594084864,1,00:00:00,0.00%,$0.00,0,0.00%
615222799.1593770033,1,00:00:00,100.00%,$0.00,0,0.00%
61747818.1594033075,1,00:17:08,0.00%,$0.00,0,0.00%
617516762.1594701239,1,00:00:33,0.00%,$0.00,0,0.00%
617934703.1594026243,1,00:00:31,0.00%,$0.00,0,0.00%
618084588.1594184594,1,00:03:28,0.00%,$0.00,0,0.00%
618421926.1594461133,1,00:00:00,100.00%,$0.00,0,0.00%
619146225.1594551690,1,00:00:00,100.00%,$0.00,0,0.00%
619183713.1595069456,1,00:00:00,100.00%,$0.00,0,0.00%
619396460.1594483902,1,00:00:20,0.00%,$0.00,0,0.00%
619457699.1594528482,1,00:26:59,0.00%,$0.00,0,0.00%
619585799.1594963770,1,00:00:00,100.00%,$0.00,0,0.00%
61965106.1593928298,1,00:00:10,0.00%,$0.00,0,0.00%
619797155.1594888654,1,00:00:00,100.00%,$0.00,0,0.00%
620369743.1594800089,1,00:00:00,100.00%,$0.00,0,0.00%
62069345.1594010261,1,00:00:00,0.00%,$0.00,0,0.00%
621030270.1594949619,1,00:00:00,100.00%,$0.00,0,0.00%
621068105.1594082967,1,00:00:00,100.00%,$0.00,0,0.00%
622285961.1594013216,1,00:16:37,0.00%,$0.00,0,0.00%
622501786.1594639598,1,00:00:00,100.00%,$0.00,0,0.00%
622518147.1594895868,1,00:00:00,100.00%,$0.00,0,0.00%
622636915.1594010414,1,00:13:52,0.00%,$0.00,0,0.00%
623053623.1594022648,1,00:00:00,100.00%,$0.00,0,0.00%
623259472.1593995218,1,00:00:57,0.00%,$0.00,0,0.00%
623425069.1594002274,1,00:00:00,0.00%,$0.00,0,0.00%
624282881.1594005464,1,00:09:47,0.00%,$0.00,0,0.00%
624392002.1595241107,1,00:00:00,100.00%,$0.00,0,0.00%
624563583.1595134031,1,00:00:00,100.00%,$0.00,0,0.00%
624952302.1594574439,1,00:00:23,0.00%,$0.00,0,0.00%
6253420.1594369588,1,00:00:00,100.00%,$0.00,0,0.00%
625350319.1594381097,1,00:00:13,0.00%,$0.00,0,0.00%
625399950.1593972263,1,00:00:30,0.00%,$0.00,0,0.00%
626117426.1593915165,1,00:00:00,100.00%,$0.00,0,0.00%
626304877.1594136584,1,00:00:00,100.00%,$0.00,0,0.00%
626494986.1594220677,1,00:06:30,0.00%,$0.00,0,0.00%
626851119.1594854554,1,00:00:00,100.00%,$0.00,0,0.00%
627148699.1593842536,1,00:00:23,0.00%,$0.00,0,0.00%
627838856.1594978648,1,00:00:00,100.00%,$0.00,0,0.00%
629630426.1594010001,1,00:01:05,0.00%,$0.00,0,0.00%
629881516.1594055987,1,00:09:47,0.00%,$0.00,0,0.00%
630481428.1595159103,1,00:00:00,100.00%,$0.00,0,0.00%
631378138.1593802470,1,00:00:00,100.00%,$0.00,0,0.00%
631411471.1593785506,1,00:00:00,100.00%,$0.00,0,0.00%
632079888.1593697720,1,00:00:00,100.00%,$0.00,0,0.00%
63214432.1594557754,1,00:00:40,0.00%,$0.00,0,0.00%
632247610.1594268691,1,00:08:16,0.00%,$0.00,0,0.00%
632297454.1594802671,1,00:00:16,0.00%,$0.00,0,0.00%
63258404.1593876497,1,00:00:00,100.00%,$0.00,0,0.00%
632652308.1594010998,1,00:00:49,0.00%,$0.00,0,0.00%
633422842.1594081180,1,00:18:37,0.00%,$0.00,0,0.00%
633634154.1553390591,1,00:00:59,0.00%,$0.00,0,0.00%
63363757.1594020071,1,00:00:00,100.00%,$0.00,0,0.00%
635048867.1594271238,1,00:00:00,100.00%,$0.00,0,0.00%
635101357.1594036320,1,00:00:57,0.00%,$0.00,0,0.00%
63531544.1593848797,1,00:00:06,0.00%,$0.00,0,0.00%
63544532.1595079230,1,00:00:00,100.00%,$0.00,0,0.00%
637126780.1593615941,1,00:00:00,100.00%,$0.00,0,0.00%
637468751.1595061545,1,00:00:00,100.00%,$0.00,0,0.00%
638310866.1595050483,1,00:00:00,100.00%,$0.00,0,0.00%
638997998.1593584233,1,00:00:00,100.00%,$0.00,0,0.00%
639492287.1594730894,1,00:00:00,100.00%,$0.00,0,0.00%
640602644.1594977462,1,00:10:26,0.00%,$0.00,0,0.00%
640734863.1593580809,1,00:00:00,100.00%,$0.00,0,0.00%
641523195.1594045165,1,00:02:40,0.00%,$0.00,0,0.00%
642081620.1593682665,1,00:00:07,0.00%,$0.00,0,0.00%
642221787.1550424786,1,00:00:24,0.00%,$0.00,0,0.00%
642332073.1594221526,1,00:00:00,100.00%,$0.00,0,0.00%
642336604.1594533374,1,00:00:00,100.00%,$0.00,0,0.00%
643469598.1594973888,1,00:00:48,0.00%,$0.00,0,0.00%
644620334.1593879262,1,00:00:00,100.00%,$0.00,0,0.00%
645346880.1594014303,1,00:00:00,0.00%,$0.00,0,0.00%
645684869.1594004797,1,00:03:09,0.00%,$0.00,0,0.00%
647430530.1594392828,1,00:00:00,100.00%,$0.00,0,0.00%
647447279.1593923686,1,00:00:00,100.00%,$0.00,0,0.00%
647851463.1593935431,1,00:00:00,100.00%,$0.00,0,0.00%
647972695.1594833687,1,00:00:00,100.00%,$0.00,0,0.00%
648825958.1594440799,1,00:00:00,100.00%,$0.00,0,0.00%
649528755.1594740446,1,00:00:00,100.00%,$0.00,0,0.00%
650662739.1595217799,1,00:00:00,100.00%,$0.00,0,0.00%
65120436.1593958559,1,00:00:42,0.00%,$0.00,0,0.00%
651240143.1581676518,1,00:07:37,0.00%,$0.00,0,0.00%
6516102.1594874831,1,00:00:47,0.00%,$0.00,0,0.00%
651688248.1594011454,1,00:01:27,0.00%,$0.00,0,0.00%
651744616.1582623080,1,00:00:00,100.00%,$0.00,0,0.00%
652006206.1594918251,1,00:00:00,100.00%,$0.00,0,0.00%
652140149.1593746531,1,00:00:00,0.00%,$0.00,0,0.00%
65247102.1594818957,1,00:00:00,100.00%,$0.00,0,0.00%
653287387.1593262763,1,00:00:00,100.00%,$0.00,0,0.00%
653302241.1594014490,1,00:00:00,0.00%,$0.00,0,0.00%
653860330.1594877607,1,00:00:00,100.00%,$0.00,0,0.00%
654857100.1594092909,1,00:00:38,0.00%,$0.00,0,0.00%
655031394.1591295865,1,00:00:00,100.00%,$0.00,0,0.00%
655048920.1593823120,1,00:00:00,100.00%,$0.00,0,0.00%
655376613.1594080461,1,00:02:12,0.00%,$0.00,0,0.00%
65565296.1594034785,1,00:00:31,0.00%,$0.00,0,0.00%
655963700.1594020830,1,00:00:00,100.00%,$0.00,0,0.00%
656131467.1594531615,1,00:00:00,100.00%,$0.00,0,0.00%
656353263.1594716526,1,00:00:00,100.00%,$0.00,0,0.00%
65638509.1594168800,1,00:02:02,0.00%,$0.00,0,0.00%
65839018.1594604669,1,00:00:00,100.00%,$0.00,0,0.00%
6585004.1593686058,1,00:00:00,100.00%,$0.00,0,0.00%
658797544.1594480901,1,00:00:00,100.00%,$0.00,0,0.00%
658939733.1594720869,1,00:06:12,0.00%,$0.00,0,0.00%
65984126.1594719887,1,00:00:13,0.00%,$0.00,0,0.00%
660839057.1581671820,1,00:00:00,100.00%,$0.00,0,0.00%
661026140.1593605971,1,00:00:51,0.00%,$0.00,0,0.00%
661688325.1593963762,1,00:00:00,100.00%,$0.00,0,0.00%
662008148.1594043429,1,00:00:37,0.00%,$0.00,0,0.00%
66285885.1594051249,1,00:00:00,100.00%,$0.00,0,0.00%
66402264.1594042949,1,00:00:00,0.00%,$0.00,0,0.00%
664896971.1551621695,1,00:08:09,0.00%,$0.00,0,0.00%
666594775.1594016207,1,00:00:22,0.00%,$0.00,0,0.00%
66698665.1594050448,1,00:00:00,0.00%,$0.00,0,0.00%
667160840.1594437501,1,00:00:00,100.00%,$0.00,0,0.00%
667399311.1594500619,1,00:18:54,0.00%,$0.00,0,0.00%
667586964.1594886160,1,00:00:00,100.00%,$0.00,0,0.00%
66762464.1593625478,1,00:00:00,100.00%,$0.00,0,0.00%
668073622.1594002583,1,00:03:09,0.00%,$0.00,0,0.00%
668247773.1593919322,1,00:00:00,100.00%,$0.00,0,0.00%
668415974.1550376606,1,00:02:21,0.00%,$0.00,0,0.00%
668826757.1594277199,1,00:01:49,0.00%,$0.00,0,0.00%
669585937.1595210529,1,00:00:06,0.00%,$0.00,0,0.00%
66991206.1590731610,1,00:00:00,100.00%,$0.00,0,0.00%
670100989.1594014945,1,00:06:33,0.00%,$0.00,0,0.00%
670701271.1593734884,1,00:00:00,100.00%,$0.00,0,0.00%
671028702.1594022526,1,00:17:42,0.00%,$0.00,0,0.00%
672619588.1595212804,1,00:00:11,0.00%,$0.00,0,0.00%
672795006.1580230381,1,00:00:00,100.00%,$0.00,0,0.00%
673286064.1594732320,1,00:00:00,100.00%,$0.00,0,0.00%
674731392.1593947830,1,00:00:00,100.00%,$0.00,0,0.00%
67503352.1594137027,1,00:18:52,0.00%,$0.00,0,0.00%
675452162.1594010062,1,00:00:00,0.00%,$0.00,0,0.00%
675687588.1581492163,1,00:00:15,0.00%,$0.00,0,0.00%
676891621.1594013892,1,00:06:36,0.00%,$0.00,0,0.00%
678452477.1594013233,1,00:00:06,0.00%,$0.00,0,0.00%
679000700.1595183502,1,00:00:29,0.00%,$0.00,0,0.00%
680370305.1594019637,1,00:01:47,0.00%,$0.00,0,0.00%
680617720.1593998462,1,00:00:55,0.00%,$0.00,0,0.00%
68136277.1594178389,1,00:00:41,0.00%,$0.00,0,0.00%
681941544.1594567823,1,00:00:00,100.00%,$0.00,0,0.00%
6820158.1594042502,1,00:00:00,0.00%,$0.00,0,0.00%
682086561.1594023749,1,00:17:33,0.00%,$0.00,0,0.00%
682650615.1594392789,1,00:00:00,100.00%,$0.00,0,0.00%
682951245.1594368226,1,00:00:00,100.00%,$0.00,0,0.00%
683634220.1594002299,1,00:00:42,0.00%,$0.00,0,0.00%
6844711.1594445576,1,00:00:15,0.00%,$0.00,0,0.00%
684721895.1593666894,1,00:08:32,0.00%,$0.00,0,0.00%
685676041.1594213559,1,00:00:00,100.00%,$0.00,0,0.00%
68598388.1594944279,1,00:00:00,100.00%,$0.00,0,0.00%
686221318.1595079609,1,00:00:00,100.00%,$0.00,0,0.00%
686824125.1594979706,1,00:01:37,0.00%,$0.00,0,0.00%
687342958.1595220936,1,00:01:26,0.00%,$0.00,0,0.00%
687582232.1594013770,1,00:02:36,0.00%,$0.00,0,0.00%
688379497.1594869447,1,00:00:00,100.00%,$0.00,0,0.00%
688419318.1594163311,1,00:00:00,0.00%,$0.00,0,0.00%
688545636.1594030816,1,00:00:00,0.00%,$0.00,0,0.00%
689584070.1594683763,1,00:00:00,100.00%,$0.00,0,0.00%
689933442.1594019221,1,00:06:28,0.00%,$0.00,0,0.00%
690142275.1594289897,1,00:00:00,100.00%,$0.00,0,0.00%
690544285.1594035153,1,00:00:01,0.00%,$0.00,0,0.00%
690846282.1594888247,1,00:00:00,100.00%,$0.00,0,0.00%
690931052.1593997366,1,00:00:14,0.00%,$0.00,0,0.00%
691844272.1594892073,1,00:00:00,100.00%,$0.00,0,0.00%
692404838.1594057106,1,00:01:04,0.00%,$0.00,0,0.00%
692553472.1593999507,1,00:00:00,0.00%,$0.00,0,0.00%
692587756.1593954469,1,00:00:00,100.00%,$0.00,0,0.00%
693155630.1594012164,1,00:09:11,0.00%,$0.00,0,0.00%
693704133.1595224502,1,00:00:00,100.00%,$0.00,0,0.00%
693844346.1593952024,1,00:28:07,0.00%,$0.00,0,0.00%
693957096.1594048807,1,00:12:02,0.00%,$0.00,0,0.00%
694223348.1594354422,1,00:00:00,100.00%,$0.00,0,0.00%
694586751.1551145480,1,00:02:53,0.00%,$0.00,0,0.00%
695247672.1595002748,1,00:00:00,100.00%,$0.00,0,0.00%
695389217.1595231768,1,00:00:09,0.00%,$0.00,0,0.00%
69550861.1593574506,1,00:00:00,100.00%,$0.00,0,0.00%
695571901.1594048119,1,00:20:27,0.00%,$0.00,0,0.00%
696439320.1594906166,1,00:00:00,100.00%,$0.00,0,0.00%
696802497.1594644845,1,00:00:00,100.00%,$0.00,0,0.00%
696849757.1593580195,1,00:00:00,100.00%,$0.00,0,0.00%
697024488.1594038450,1,00:00:00,100.00%,$0.00,0,0.00%
697164204.1593835761,1,00:00:00,100.00%,$0.00,0,0.00%
69736583.1594015143,1,00:17:57,0.00%,$0.00,0,0.00%
697638496.1594790638,1,00:00:00,100.00%,$0.00,0,0.00%
697779496.1595159589,1,00:02:11,0.00%,$0.00,0,0.00%
698428548.1594644716,1,00:00:00,100.00%,$0.00,0,0.00%
699056593.1593997663,1,00:00:00,0.00%,$0.00,0,0.00%
699089017.1594564648,1,00:00:00,100.00%,$0.00,0,0.00%
699108641.1594828433,1,00:01:55,0.00%,$0.00,0,0.00%
699561893.1593615038,1,00:00:00,100.00%,$0.00,0,0.00%
700257684.1593997755,1,00:00:00,0.00%,$0.00,0,0.00%
700636962.1595233157,1,00:01:06,0.00%,$0.00,0,0.00%
702192573.1593868127,1,00:00:00,100.00%,$0.00,0,0.00%
702980414.1594172707,1,00:00:00,100.00%,$0.00,0,0.00%
703578208.1593868366,1,00:00:00,100.00%,$0.00,0,0.00%
703868045.1594243989,1,00:00:34,0.00%,$0.00,0,0.00%
704001284.1594819343,1,00:00:00,100.00%,$0.00,0,0.00%
704209511.1594900967,1,00:00:00,100.00%,$0.00,0,0.00%
704424500.1594742887,1,00:00:00,100.00%,$0.00,0,0.00%
705097706.1594801686,1,00:00:00,100.00%,$0.00,0,0.00%
70521929.1594004680,1,00:00:00,0.00%,$0.00,0,0.00%
705604890.1595039099,1,00:00:00,100.00%,$0.00,0,0.00%
706067909.1594694647,1,00:19:59,0.00%,$0.00,0,0.00%
706153533.1594623918,1,00:10:08,0.00%,$0.00,0,0.00%
706446451.1594105537,1,00:00:00,0.00%,$0.00,0,0.00%
706512634.1594302163,1,00:13:20,0.00%,$0.00,0,0.00%
706637168.1552801193,1,00:00:00,100.00%,$0.00,0,0.00%
707805927.1594719707,1,00:00:00,100.00%,$0.00,0,0.00%
707824421.1594895975,1,00:00:00,100.00%,$0.00,0,0.00%
709673910.1594661343,1,00:00:00,100.00%,$0.00,0,0.00%
710615344.1594050705,1,00:00:00,100.00%,$0.00,0,0.00%
711365174.1594871562,1,00:11:57,0.00%,$0.00,0,0.00%
711461353.1594198730,1,00:00:00,100.00%,$0.00,0,0.00%
71153968.1595217849,1,00:00:00,100.00%,$0.00,0,0.00%
712702328.1595213657,1,00:07:10,0.00%,$0.00,0,0.00%
712720722.1594058043,1,00:00:00,100.00%,$0.00,0,0.00%
712810344.1594040279,1,00:00:00,100.00%,$0.00,0,0.00%
713017633.1583760751,1,00:00:00,100.00%,$0.00,0,0.00%
713537207.1594813484,1,00:00:00,100.00%,$0.00,0,0.00%
714069832.1594340238,1,00:00:00,0.00%,$0.00,0,0.00%
714263624.1594833107,1,00:15:40,0.00%,$0.00,0,0.00%
714417736.1594059755,1,00:15:33,0.00%,$0.00,0,0.00%
714503248.1595075953,1,00:00:00,100.00%,$0.00,0,0.00%
716231384.1594016995,1,00:00:10,0.00%,$0.00,0,0.00%
717574767.1594054374,1,00:05:46,0.00%,$0.00,0,0.00%
718113905.1593929635,1,00:00:00,100.00%,$0.00,0,0.00%
718209670.1594012232,1,00:00:00,0.00%,$0.00,0,0.00%
718479659.1594251851,1,00:00:00,100.00%,$0.00,0,0.00%
718869962.1595219633,1,00:00:00,100.00%,$0.00,0,0.00%
718988500.1591944376,1,00:00:00,100.00%,$0.00,0,0.00%
71999616.1594647500,1,00:20:07,0.00%,$0.00,0,0.00%
720296568.1594005249,1,00:00:39,0.00%,$0.00,0,0.00%
720914332.1594425936,1,00:00:24,0.00%,$0.00,0,0.00%
